project,finding_id,forecaster_id,response
SSRP,69,yjz7o,0.3
SSRP,69,zzt29,0.8
SSRP,69,qgbpk,0.4
SSRP,69,ypm1y,0.8
SSRP,69,5fld8,0.7
SSRP,69,fl9ah,0.6
SSRP,69,btnol,0.8
SSRP,69,eoeok,0.4
SSRP,69,tkzxv,0.5
SSRP,69,0og2j,0.04
SSRP,69,haed4,0.3
SSRP,69,g8n26,0.4
SSRP,69,y0lyv,0.45
SSRP,69,spkhd,0.67
SSRP,69,4h77l,0.8
SSRP,69,7btnd,0.45
SSRP,69,vtvb7,0
SSRP,69,wbed5,0.7
SSRP,69,tgzdw,0
SSRP,69,4nh2c,0
SSRP,69,4umt5,0.05
SSRP,69,tkbul,0.7
SSRP,69,losij,0.2
SSRP,69,omoug,0
SSRP,69,f23fr,0.1
SSRP,69,qwfsh,0.3
SSRP,69,pfec7,0.6
SSRP,69,s5z05,0.3
SSRP,69,28f6b,0.5
SSRP,69,f152z,0.81
SSRP,69,9iil2,0.68
SSRP,69,xvnuv,0.3
SSRP,69,jwuup,0.3
SSRP,69,r5czn,0.8
SSRP,69,7ft4w,0.52
SSRP,69,u9kwx,0.5
SSRP,69,v36tc,0.5
SSRP,69,2p7b8,0.7
SSRP,69,e1qr0,0
SSRP,69,kcuzg,1
SSRP,69,pkwmc,0.2
SSRP,69,gqynj,0.5
SSRP,69,7wm45,0.4
SSRP,69,wuptu,0
SSRP,69,t70fm,0.1
SSRP,69,1p1jk,0.3
SSRP,69,2emyc,0.8
SSRP,69,4wli9,0.2
SSRP,69,c8p9d,0.8
SSRP,69,j19tr,0.85
SSRP,69,8dcys,0.8
SSRP,69,xgod5,0.15
SSRP,69,7g4ha,0.28
SSRP,69,wnds2,0.9
SSRP,69,6iaym,0.3
SSRP,69,esvg4,0.6
SSRP,69,vm5q0,0.2
SSRP,69,ue2ni,0.8
SSRP,69,02aw4,0.15
SSRP,70,5mbpx,0.95
SSRP,70,wlsty,0.8
SSRP,70,k79ei,0.15
SSRP,70,97ull,0.95
SSRP,70,j3q1i,0.5
SSRP,70,wchjn,0.1
SSRP,70,s46jy,0.66
SSRP,70,cgdsn,0.8
SSRP,70,hy5ja,0.6
SSRP,70,r5031,0.9
SSRP,70,kfcna,0.5
SSRP,70,r6oh8,0.05
SSRP,70,vdqb0,0.6
SSRP,70,5xwpr,0.4
SSRP,70,mmv3l,0.4
SSRP,70,erjhq,0.75
SSRP,70,qm0gm,0.6
SSRP,70,5s7bn,0.85
SSRP,70,pjp6h,0.4
SSRP,70,gy0ie,0.65
SSRP,70,2jcaq,0.5
SSRP,70,izc5c,0.9
SSRP,70,urufq,0.3
SSRP,70,ee97z,0.5
SSRP,70,s97va,0.7
SSRP,70,0z4wi,0.5
SSRP,70,jn56z,0.6
SSRP,70,vbwya,0
SSRP,70,frt2z,0.2
SSRP,70,bxrmb,0.7
SSRP,70,sqldg,0
SSRP,70,eqnfs,0.8
SSRP,70,u7zv3,0.5
SSRP,70,yjz7o,0.8
SSRP,70,zzt29,0.9
SSRP,70,qgbpk,0.7
SSRP,70,ypm1y,0.9
SSRP,70,5fld8,0.3
SSRP,70,fl9ah,0.85
SSRP,70,btnol,0.1
SSRP,70,eoeok,0.6
SSRP,70,tkzxv,0.55
SSRP,70,0og2j,0.04
SSRP,70,haed4,0.3
SSRP,70,g8n26,0.6
SSRP,70,y0lyv,0.6
SSRP,70,spkhd,0.75
SSRP,70,4h77l,0.8
SSRP,70,7btnd,0.55
SSRP,70,vtvb7,0.31
SSRP,70,wbed5,0.6
SSRP,70,tgzdw,0.1
SSRP,70,4nh2c,0.45
SSRP,70,4umt5,0.85
SSRP,70,tkbul,0.9
SSRP,70,losij,0.35
SSRP,70,omoug,0.3
SSRP,70,f23fr,0.1
SSRP,70,qwfsh,0.4
SSRP,70,pfec7,0.6
SSRP,70,s5z05,0.6
SSRP,70,28f6b,0.9
SSRP,70,f152z,0.56
SSRP,70,9iil2,0.71
SSRP,70,xvnuv,0.5
SSRP,70,jwuup,0.35
SSRP,70,r5czn,0.9
SSRP,70,7ft4w,0.45
SSRP,70,u9kwx,0.5
SSRP,70,v36tc,0.6
SSRP,70,2p7b8,0.6
SSRP,70,e1qr0,0.15
SSRP,70,kcuzg,0
SSRP,70,pkwmc,0.15
SSRP,70,gqynj,0.1
SSRP,70,7wm45,0.5
SSRP,70,wuptu,0.5
SSRP,70,t70fm,0.17
SSRP,70,1p1jk,0.4
SSRP,70,2emyc,0.9
SSRP,70,4wli9,0.4
SSRP,70,c8p9d,0.75
SSRP,70,j19tr,0.75
SSRP,70,8dcys,0.3
SSRP,70,xgod5,0.25
SSRP,70,7g4ha,0.81
SSRP,70,wnds2,0.9
SSRP,70,6iaym,0.5
SSRP,70,esvg4,0.7
SSRP,70,vm5q0,0.6
SSRP,70,ue2ni,0.95
SSRP,70,02aw4,0.6
SSRP,71,5mbpx,0.73
SSRP,71,wlsty,0.9
SSRP,71,k79ei,0.1
SSRP,71,97ull,0.15
SSRP,71,j3q1i,0.8
SSRP,71,wchjn,0.03
SSRP,71,s46jy,0.25
SSRP,71,cgdsn,0.8
SSRP,71,hy5ja,0.7
SSRP,71,r5031,0.6
SSRP,71,kfcna,0.2
SSRP,71,r6oh8,0.15
SSRP,71,vdqb0,0.6
SSRP,71,5xwpr,0.3
SSRP,71,mmv3l,0.2
SSRP,71,erjhq,0.57
SSRP,71,qm0gm,0.45
SSRP,71,5s7bn,0.3
SSRP,71,pjp6h,0.25
SSRP,71,gy0ie,0.35
SSRP,71,2jcaq,0.25
SSRP,71,izc5c,0.2
SSRP,71,urufq,0.2
SSRP,71,ee97z,0.2
SSRP,71,s97va,0.6
SSRP,71,0z4wi,0.2
SSRP,71,jn56z,0.75
SSRP,71,vbwya,0
SSRP,71,frt2z,0.2
SSRP,71,bxrmb,0.8
SSRP,71,sqldg,0
SSRP,71,eqnfs,0.95
SSRP,71,u7zv3,0.1
SSRP,71,yjz7o,0.2
SSRP,71,zzt29,0.6
SSRP,71,qgbpk,0.4
SSRP,71,ypm1y,0.75
SSRP,71,5fld8,0
SSRP,71,fl9ah,0.35
SSRP,71,btnol,0.25
SSRP,71,eoeok,0.2
SSRP,71,tkzxv,0.1
SSRP,71,0og2j,0.04
SSRP,71,haed4,0
SSRP,71,g8n26,0.2
SSRP,71,y0lyv,0.4
SSRP,71,spkhd,0.4
SSRP,71,4h77l,0.4
SSRP,71,7btnd,0.4
SSRP,71,vtvb7,0.05
SSRP,71,wbed5,0.6
SSRP,71,tgzdw,0
SSRP,71,4nh2c,0
SSRP,71,4umt5,0.25
SSRP,71,tkbul,0.2
SSRP,71,losij,0.3
SSRP,71,omoug,0
SSRP,71,f23fr,0.1
SSRP,71,qwfsh,0.1
SSRP,71,pfec7,0.2
SSRP,71,s5z05,0.4
SSRP,71,28f6b,0.3
SSRP,71,f152z,0.64
SSRP,71,9iil2,0.29
SSRP,71,xvnuv,0.3
SSRP,71,jwuup,0.3
SSRP,71,r5czn,0.8
SSRP,71,7ft4w,0.33
SSRP,71,u9kwx,0.4
SSRP,71,v36tc,0.3
SSRP,71,2p7b8,0.6
SSRP,71,e1qr0,0
SSRP,71,kcuzg,0
SSRP,71,pkwmc,0.1
SSRP,71,gqynj,0.05
SSRP,71,7wm45,0.2
SSRP,71,wuptu,0
SSRP,71,t70fm,0.08
SSRP,71,1p1jk,0.2
SSRP,71,2emyc,0.6
SSRP,71,4wli9,0.1
SSRP,71,c8p9d,0.35
SSRP,71,j19tr,0.6
SSRP,71,8dcys,0.2
SSRP,71,xgod5,0.15
SSRP,71,7g4ha,0.11
SSRP,71,wnds2,0.6
SSRP,71,6iaym,0.2
SSRP,71,esvg4,0.6
SSRP,71,vm5q0,0.3
SSRP,71,ue2ni,0.8
SSRP,71,02aw4,0.2
SSRP,72,5mbpx,1
SSRP,72,wlsty,0.5
SSRP,72,k79ei,0.35
SSRP,72,97ull,0.6
SSRP,72,j3q1i,0.8
SSRP,72,wchjn,0.03
SSRP,72,s46jy,0.8
SSRP,72,cgdsn,0.8
SSRP,72,hy5ja,0.4
SSRP,72,r5031,0.5
SSRP,72,kfcna,0.4
SSRP,72,r6oh8,0.05
SSRP,72,vdqb0,0.7
SSRP,72,5xwpr,0.7
SSRP,72,mmv3l,0.2
SSRP,72,erjhq,0.6
SSRP,72,qm0gm,0.65
SSRP,72,5s7bn,0.75
SSRP,72,pjp6h,0.5
SSRP,72,gy0ie,0.57
SSRP,72,2jcaq,0.75
SSRP,72,izc5c,0.8
SSRP,72,urufq,0.3
SSRP,72,ee97z,0.7
SSRP,72,s97va,0.8
SSRP,72,0z4wi,0.5
SSRP,72,jn56z,0.6
SSRP,72,vbwya,0.4
SSRP,72,frt2z,0.8
SSRP,72,bxrmb,0.7
SSRP,72,sqldg,0.5
SSRP,72,eqnfs,0.9
SSRP,72,u7zv3,0.3
SSRP,72,yjz7o,0.5
SSRP,72,zzt29,0.7
SSRP,72,qgbpk,0.75
SSRP,72,ypm1y,0.8
SSRP,72,5fld8,0
SSRP,72,fl9ah,0.5
SSRP,72,btnol,0.85
SSRP,72,eoeok,0.7
SSRP,72,tkzxv,0.25
SSRP,72,0og2j,0.2
SSRP,72,haed4,0.6
SSRP,72,g8n26,0.9
SSRP,72,y0lyv,0.6
SSRP,72,spkhd,0.7
SSRP,72,4h77l,0.6
SSRP,72,7btnd,0.55
SSRP,72,vtvb7,0.3
SSRP,72,wbed5,0.7
SSRP,72,tgzdw,0.3
SSRP,72,4nh2c,0.5
SSRP,72,4umt5,0.85
SSRP,72,tkbul,0.15
SSRP,72,losij,0.3
SSRP,72,omoug,0.2
SSRP,72,f23fr,0.25
SSRP,72,qwfsh,0.1
SSRP,72,pfec7,0.85
SSRP,72,s5z05,0.9
SSRP,72,28f6b,0.7
SSRP,72,f152z,0.65
SSRP,72,9iil2,0.56
SSRP,72,xvnuv,0.4
SSRP,72,jwuup,0.35
SSRP,72,r5czn,0.9
SSRP,72,7ft4w,0.5
SSRP,72,u9kwx,0.4
SSRP,72,v36tc,0.6
SSRP,72,2p7b8,0.6
SSRP,72,e1qr0,0.4
SSRP,72,kcuzg,1
SSRP,72,pkwmc,0.2
SSRP,72,gqynj,0.7
SSRP,72,7wm45,0.4
SSRP,72,wuptu,0.4
SSRP,72,t70fm,0.23
SSRP,72,1p1jk,0.6
SSRP,72,2emyc,0.95
SSRP,72,4wli9,0.2
SSRP,72,c8p9d,0.8
SSRP,72,j19tr,0.8
SSRP,72,8dcys,0.3
SSRP,72,xgod5,0.3
SSRP,72,7g4ha,0.24
SSRP,72,wnds2,0.6
SSRP,72,6iaym,0.2
SSRP,72,esvg4,0.9
SSRP,72,vm5q0,0.7
SSRP,72,ue2ni,0.95
SSRP,72,02aw4,0.2
SSRP,73,5mbpx,0.6
SSRP,73,wlsty,0.8
SSRP,73,k79ei,0.4
SSRP,73,97ull,0.95
SSRP,73,j3q1i,0.85
SSRP,73,wchjn,0.3
SSRP,73,s46jy,0.9
SSRP,73,cgdsn,0.9
SSRP,73,hy5ja,0.75
SSRP,73,r5031,1
SSRP,73,kfcna,0.6
SSRP,73,r6oh8,0.8
SSRP,73,vdqb0,1
SSRP,73,5xwpr,0.4
SSRP,73,mmv3l,0.5
SSRP,73,erjhq,0.95
SSRP,73,qm0gm,0.7
SSRP,73,5s7bn,0.7
SSRP,73,pjp6h,0.85
SSRP,73,gy0ie,0.7
SSRP,73,2jcaq,0.6
SSRP,73,izc5c,0.3
SSRP,73,urufq,0.9
SSRP,73,ee97z,0.8
SSRP,73,s97va,0.75
SSRP,73,0z4wi,0.8
SSRP,73,jn56z,0.8
SSRP,73,vbwya,0.4
SSRP,73,frt2z,0.6
SSRP,73,bxrmb,0.8
SSRP,73,sqldg,0.5
SSRP,73,eqnfs,0.25
SSRP,73,u7zv3,0.6
SSRP,73,yjz7o,0.85
SSRP,73,zzt29,0.99
SSRP,73,qgbpk,0.85
SSRP,73,ypm1y,0.95
SSRP,73,5fld8,0.6
SSRP,73,fl9ah,0.97
SSRP,73,btnol,0.9
SSRP,73,eoeok,0.8
SSRP,73,tkzxv,0.6
SSRP,73,0og2j,0.3
SSRP,73,haed4,0.8
SSRP,73,g8n26,0.9
SSRP,73,y0lyv,0.6
SSRP,73,spkhd,0.8
SSRP,73,4h77l,0.6
SSRP,73,7btnd,0.8
SSRP,73,vtvb7,0.9
SSRP,73,wbed5,1
SSRP,73,tgzdw,0.4
SSRP,73,4nh2c,0.6
SSRP,73,4umt5,0.94
SSRP,73,tkbul,0.95
SSRP,73,losij,0.6
SSRP,73,omoug,0.6
SSRP,73,f23fr,0.75
SSRP,73,qwfsh,0.5
SSRP,73,pfec7,0.85
SSRP,73,s5z05,0.85
SSRP,73,28f6b,0.75
SSRP,73,f152z,0.8
SSRP,73,9iil2,0.8
SSRP,73,xvnuv,0.8
SSRP,73,jwuup,0.9
SSRP,73,r5czn,1
SSRP,73,7ft4w,0.95
SSRP,73,u9kwx,1
SSRP,73,v36tc,0.9
SSRP,73,2p7b8,0.5
SSRP,73,e1qr0,0.6
SSRP,73,kcuzg,1
SSRP,73,pkwmc,0.9
SSRP,73,gqynj,0.8
SSRP,73,7wm45,0.9
SSRP,73,wuptu,0.8
SSRP,73,t70fm,0.75
SSRP,73,1p1jk,0.95
SSRP,73,2emyc,0.9
SSRP,73,4wli9,0.6
SSRP,73,c8p9d,0.8
SSRP,73,j19tr,0.6
SSRP,73,8dcys,0.9
SSRP,73,xgod5,0.85
SSRP,73,7g4ha,0.95
SSRP,73,wnds2,0.3
SSRP,73,6iaym,0.6
SSRP,73,esvg4,0.9
SSRP,73,vm5q0,0.8
SSRP,73,ue2ni,0.95
SSRP,73,02aw4,1
SSRP,74,5mbpx,1
SSRP,74,wlsty,0.6
SSRP,74,k79ei,0.2
SSRP,74,97ull,0.2
SSRP,74,j3q1i,0.8
SSRP,74,wchjn,0.03
SSRP,74,s46jy,0.67
SSRP,74,cgdsn,0.85
SSRP,74,hy5ja,0.8
SSRP,74,r5031,0.9
SSRP,74,kfcna,0.6
SSRP,74,r6oh8,0.95
SSRP,74,vdqb0,0.4
SSRP,74,5xwpr,0.6
SSRP,74,mmv3l,0.7
SSRP,74,erjhq,0.77
SSRP,74,qm0gm,0.6
SSRP,74,5s7bn,0.75
SSRP,74,pjp6h,0.8
SSRP,74,gy0ie,0.35
SSRP,74,2jcaq,0.6
SSRP,74,izc5c,0.3
SSRP,74,urufq,0.25
SSRP,74,ee97z,0.8
SSRP,74,s97va,0.65
SSRP,74,0z4wi,0.6
SSRP,74,jn56z,0.75
SSRP,74,vbwya,0.6
SSRP,74,frt2z,0.4
SSRP,74,bxrmb,0.6
SSRP,74,sqldg,0.2
SSRP,74,eqnfs,0.7
SSRP,74,u7zv3,0.6
SSRP,74,yjz7o,0.85
SSRP,74,zzt29,1
SSRP,74,qgbpk,0.8
SSRP,74,ypm1y,0.8
SSRP,74,5fld8,0.8
SSRP,74,fl9ah,0.9
SSRP,74,btnol,0.75
SSRP,74,eoeok,0.4
SSRP,74,tkzxv,0.5
SSRP,74,0og2j,0.15
SSRP,74,haed4,0.6
SSRP,74,g8n26,0.2
SSRP,74,y0lyv,0.6
SSRP,74,spkhd,0.75
SSRP,74,4h77l,0.7
SSRP,74,7btnd,0.55
SSRP,74,vtvb7,0.25
SSRP,74,wbed5,0.8
SSRP,74,tgzdw,0.1
SSRP,74,4nh2c,0.7
SSRP,74,4umt5,0.9
SSRP,74,tkbul,0.7
SSRP,74,losij,0.45
SSRP,74,omoug,0.4
SSRP,74,f23fr,0.3
SSRP,74,qwfsh,0.6
SSRP,74,pfec7,0.85
SSRP,74,s5z05,0.8
SSRP,74,28f6b,0.75
SSRP,74,f152z,0.85
SSRP,74,9iil2,0.59
SSRP,74,xvnuv,0.4
SSRP,74,jwuup,0.6
SSRP,74,r5czn,0.9
SSRP,74,7ft4w,0.35
SSRP,74,u9kwx,0.6
SSRP,74,v36tc,0.7
SSRP,74,2p7b8,0.7
SSRP,74,e1qr0,0.6
SSRP,74,kcuzg,1
SSRP,74,pkwmc,0.7
SSRP,74,gqynj,0.1
SSRP,74,7wm45,0.4
SSRP,74,wuptu,0.5
SSRP,74,t70fm,0.35
SSRP,74,1p1jk,0.6
SSRP,74,2emyc,0.8
SSRP,74,4wli9,0.4
SSRP,74,c8p9d,0.5
SSRP,74,j19tr,0.75
SSRP,74,8dcys,0.3
SSRP,74,xgod5,0.2
SSRP,74,7g4ha,0.69
SSRP,74,wnds2,0.66
SSRP,74,6iaym,0.8
SSRP,74,esvg4,0.75
SSRP,74,vm5q0,0.7
SSRP,74,ue2ni,0.95
SSRP,74,02aw4,0.5
SSRP,75,5mbpx,1
SSRP,75,wlsty,0.9
SSRP,75,k79ei,0.6
SSRP,75,97ull,0.7
SSRP,75,j3q1i,0.65
SSRP,75,wchjn,0.3
SSRP,75,s46jy,0.75
SSRP,75,cgdsn,0.8
SSRP,75,hy5ja,0.4
SSRP,75,r5031,0.3
SSRP,75,kfcna,0.5
SSRP,75,r6oh8,0.1
SSRP,75,vdqb0,0.6
SSRP,75,5xwpr,0.3
SSRP,75,mmv3l,0.7
SSRP,75,erjhq,0.95
SSRP,75,qm0gm,0.4
SSRP,75,5s7bn,0.85
SSRP,75,pjp6h,0.85
SSRP,75,gy0ie,0.6
SSRP,75,2jcaq,0.5
SSRP,75,izc5c,0.8
SSRP,75,urufq,0.36
SSRP,75,ee97z,0.2
SSRP,75,s97va,0.8
SSRP,75,0z4wi,0.6
SSRP,75,jn56z,0.7
SSRP,75,vbwya,0.3
SSRP,75,frt2z,0.6
SSRP,75,bxrmb,0.9
SSRP,75,sqldg,0.3
SSRP,75,eqnfs,1
SSRP,75,u7zv3,0.2
SSRP,75,yjz7o,0.92
SSRP,75,zzt29,0.7
SSRP,75,qgbpk,0.5
SSRP,75,ypm1y,0.8
SSRP,75,5fld8,0.3
SSRP,75,fl9ah,0.5
SSRP,75,btnol,0.25
SSRP,75,eoeok,0.6
SSRP,75,tkzxv,0.4
SSRP,75,0og2j,0.1
SSRP,75,haed4,0.7
SSRP,75,g8n26,0.1
SSRP,75,y0lyv,0.75
SSRP,75,spkhd,0.4
SSRP,75,4h77l,0.9
SSRP,75,7btnd,0.5
SSRP,75,vtvb7,0.25
SSRP,75,wbed5,1
SSRP,75,tgzdw,0.3
SSRP,75,4nh2c,0.2
SSRP,75,4umt5,0.95
SSRP,75,tkbul,0.25
SSRP,75,losij,0.3
SSRP,75,omoug,0.4
SSRP,75,f23fr,0.1
SSRP,75,qwfsh,0.55
SSRP,75,pfec7,0.98
SSRP,75,s5z05,0.5
SSRP,75,28f6b,0.75
SSRP,75,f152z,0.61
SSRP,75,9iil2,0.81
SSRP,75,xvnuv,0.3
SSRP,75,jwuup,0.6
SSRP,75,r5czn,0.95
SSRP,75,7ft4w,0.5
SSRP,75,u9kwx,0.45
SSRP,75,v36tc,0.6
SSRP,75,2p7b8,0.8
SSRP,75,e1qr0,0.25
SSRP,75,kcuzg,0
SSRP,75,pkwmc,0.3
SSRP,75,gqynj,0.5
SSRP,75,7wm45,0.3
SSRP,75,wuptu,0.2
SSRP,75,t70fm,0.1
SSRP,75,1p1jk,0.25
SSRP,75,2emyc,0.95
SSRP,75,4wli9,0.3
SSRP,75,c8p9d,0.9
SSRP,75,j19tr,0.5
SSRP,75,8dcys,0.25
SSRP,75,xgod5,0.25
SSRP,75,7g4ha,0.13
SSRP,75,wnds2,0.95
SSRP,75,6iaym,0.5
SSRP,75,esvg4,0.9
SSRP,75,vm5q0,0.6
SSRP,75,ue2ni,0.95
SSRP,75,02aw4,0.6
SSRP,76,5mbpx,0.75
SSRP,76,wlsty,0.9
SSRP,76,k79ei,0.45
SSRP,76,97ull,0.9
SSRP,76,j3q1i,0.5
SSRP,76,wchjn,0.1
SSRP,76,s46jy,0.8
SSRP,76,cgdsn,0.85
SSRP,76,hy5ja,0.5
SSRP,76,r5031,0.8
SSRP,76,kfcna,0.6
SSRP,76,r6oh8,0
SSRP,76,vdqb0,0.8
SSRP,76,5xwpr,0.3
SSRP,76,mmv3l,0.8
SSRP,76,erjhq,0.97
SSRP,76,qm0gm,0.55
SSRP,76,5s7bn,0.7
SSRP,76,pjp6h,0.8
SSRP,76,gy0ie,0.65
SSRP,76,2jcaq,0.55
SSRP,76,izc5c,0.25
SSRP,76,urufq,0.6
SSRP,76,ee97z,0.9
SSRP,76,s97va,0.65
SSRP,76,0z4wi,0.5
SSRP,76,jn56z,0.95
SSRP,76,vbwya,0.3
SSRP,76,frt2z,0.4
SSRP,76,bxrmb,0.3
SSRP,76,sqldg,0
SSRP,76,eqnfs,0.3
SSRP,76,u7zv3,0.5
SSRP,76,yjz7o,0.7
SSRP,76,zzt29,0.99
SSRP,76,qgbpk,0.4
SSRP,76,ypm1y,0.95
SSRP,76,5fld8,0
SSRP,76,fl9ah,0.55
SSRP,76,btnol,0.3
SSRP,76,eoeok,0.6
SSRP,76,tkzxv,0.15
SSRP,76,0og2j,0.2
SSRP,76,haed4,0.4
SSRP,76,g8n26,0.4
SSRP,76,y0lyv,0.8
SSRP,76,spkhd,0.4
SSRP,76,4h77l,0.7
SSRP,76,7btnd,0.6
SSRP,76,vtvb7,0.65
SSRP,76,wbed5,1
SSRP,76,tgzdw,0.4
SSRP,76,4nh2c,0.1
SSRP,76,4umt5,0.9
SSRP,76,tkbul,0.95
SSRP,76,losij,0.4
SSRP,76,omoug,0.1
SSRP,76,f23fr,0.1
SSRP,76,qwfsh,0.2
SSRP,76,pfec7,0.8
SSRP,76,s5z05,0.2
SSRP,76,28f6b,0.3
SSRP,76,f152z,0.8
SSRP,76,9iil2,0.6
SSRP,76,xvnuv,0.75
SSRP,76,jwuup,0.6
SSRP,76,r5czn,0.9
SSRP,76,7ft4w,0.95
SSRP,76,u9kwx,1
SSRP,76,v36tc,0.6
SSRP,76,2p7b8,0.5
SSRP,76,e1qr0,0.2
SSRP,76,kcuzg,0
SSRP,76,pkwmc,0.4
SSRP,76,gqynj,0.6
SSRP,76,7wm45,0.8
SSRP,76,wuptu,0.05
SSRP,76,t70fm,0.7
SSRP,76,1p1jk,0.4
SSRP,76,2emyc,0.9
SSRP,76,4wli9,0.2
SSRP,76,c8p9d,0.8
SSRP,76,j19tr,0.6
SSRP,76,8dcys,0.8
SSRP,76,xgod5,0.75
SSRP,76,7g4ha,0.5
SSRP,76,wnds2,0.2
SSRP,76,6iaym,0.3
SSRP,76,esvg4,0.75
SSRP,76,vm5q0,0.5
SSRP,76,ue2ni,0.95
SSRP,76,02aw4,0.6
SSRP,77,5mbpx,0.95
SSRP,77,wlsty,0.9
SSRP,77,k79ei,0.15
SSRP,77,97ull,0.05
SSRP,77,j3q1i,0.2
SSRP,77,wchjn,0.09
SSRP,77,s46jy,0.8
SSRP,77,cgdsn,0.8
SSRP,77,hy5ja,0.4
SSRP,77,r5031,0.6
SSRP,77,kfcna,0.4
SSRP,77,r6oh8,0
SSRP,77,vdqb0,0.4
SSRP,77,5xwpr,0.3
SSRP,77,mmv3l,0.6
SSRP,77,erjhq,0.5
SSRP,77,qm0gm,0.42
SSRP,77,5s7bn,0.65
SSRP,77,pjp6h,0.5
SSRP,77,gy0ie,0.2
SSRP,77,2jcaq,0.3
SSRP,77,izc5c,0.2
SSRP,77,urufq,0.2
SSRP,77,ee97z,0.6
SSRP,77,s97va,0.5
SSRP,77,0z4wi,0.5
SSRP,77,jn56z,0.75
SSRP,77,vbwya,0
SSRP,77,frt2z,0.5
SSRP,77,bxrmb,0.5
SSRP,77,sqldg,0
SSRP,77,eqnfs,0.4
SSRP,77,u7zv3,0.2
SSRP,77,yjz7o,0.4
SSRP,77,zzt29,0.9
SSRP,77,qgbpk,0.8
SSRP,77,ypm1y,0.5
SSRP,77,5fld8,0
SSRP,77,fl9ah,0.55
SSRP,77,btnol,0.4
SSRP,77,eoeok,0.5
SSRP,77,tkzxv,0.6
SSRP,77,0og2j,0.04
SSRP,77,haed4,0.2
SSRP,77,g8n26,0.2
SSRP,77,y0lyv,0.4
SSRP,77,spkhd,0.75
SSRP,77,4h77l,0.6
SSRP,77,7btnd,0.65
SSRP,77,vtvb7,0
SSRP,77,wbed5,0.4
SSRP,77,tgzdw,0
SSRP,77,4nh2c,0
SSRP,77,4umt5,0.2
SSRP,77,tkbul,0.7
SSRP,77,losij,0.4
SSRP,77,omoug,0
SSRP,77,f23fr,0.13
SSRP,77,qwfsh,0.45
SSRP,77,pfec7,0.1
SSRP,77,s5z05,0.3
SSRP,77,28f6b,0.85
SSRP,77,f152z,0.87
SSRP,77,9iil2,0.56
SSRP,77,xvnuv,0.4
SSRP,77,jwuup,0.4
SSRP,77,r5czn,0.7
SSRP,77,7ft4w,0.51
SSRP,77,u9kwx,0.8
SSRP,77,v36tc,0.6
SSRP,77,2p7b8,0.3
SSRP,77,e1qr0,0.15
SSRP,77,kcuzg,1
SSRP,77,pkwmc,0.1
SSRP,77,gqynj,0.05
SSRP,77,7wm45,0.4
SSRP,77,wuptu,0
SSRP,77,t70fm,0.25
SSRP,77,1p1jk,0.15
SSRP,77,2emyc,0.9
SSRP,77,4wli9,0.7
SSRP,77,c8p9d,0.5
SSRP,77,j19tr,0.35
SSRP,77,8dcys,0.35
SSRP,77,xgod5,0.1
SSRP,77,7g4ha,0.41
SSRP,77,wnds2,0.3
SSRP,77,6iaym,0.2
SSRP,77,esvg4,0.5
SSRP,77,vm5q0,0.8
SSRP,77,ue2ni,0.95
SSRP,77,02aw4,0.1
SSRP,78,5mbpx,1
SSRP,78,wlsty,0.8
SSRP,78,k79ei,0.5
SSRP,78,97ull,0.5
SSRP,78,j3q1i,0.85
SSRP,78,wchjn,0.47
SSRP,78,s46jy,0.66
SSRP,78,cgdsn,0.85
SSRP,78,hy5ja,0.5
SSRP,78,r5031,0.8
SSRP,78,kfcna,0.4
SSRP,78,r6oh8,1
SSRP,78,vdqb0,0.9
SSRP,78,5xwpr,0.4
SSRP,78,mmv3l,0.7
SSRP,78,erjhq,0.47
SSRP,78,qm0gm,0.45
SSRP,78,5s7bn,0.85
SSRP,78,pjp6h,0.8
SSRP,78,gy0ie,0.5
SSRP,78,2jcaq,0.5
SSRP,78,izc5c,0.4
SSRP,78,urufq,0.6
SSRP,78,ee97z,0.4
SSRP,78,s97va,0.6
SSRP,78,0z4wi,0.5
SSRP,78,jn56z,0.8
SSRP,78,vbwya,0.2
SSRP,78,frt2z,0.7
SSRP,78,bxrmb,0.8
SSRP,78,sqldg,0.3
SSRP,78,eqnfs,0.9
SSRP,78,u7zv3,0.5
SSRP,78,yjz7o,0.45
SSRP,78,zzt29,0.95
SSRP,78,qgbpk,0.75
SSRP,78,ypm1y,0.7
SSRP,78,5fld8,0
SSRP,78,fl9ah,0.25
SSRP,78,btnol,0.3
SSRP,78,eoeok,0.4
SSRP,78,tkzxv,0.1
SSRP,78,0og2j,0.5
SSRP,78,haed4,0.6
SSRP,78,g8n26,0.4
SSRP,78,y0lyv,0.8
SSRP,78,spkhd,0.8
SSRP,78,4h77l,0.7
SSRP,78,7btnd,0.4
SSRP,78,vtvb7,0.25
SSRP,78,wbed5,1
SSRP,78,tgzdw,0.3
SSRP,78,4nh2c,0
SSRP,78,4umt5,0.7
SSRP,78,tkbul,0.95
SSRP,78,losij,0.2
SSRP,78,omoug,0.2
SSRP,78,f23fr,0.1
SSRP,78,qwfsh,0.35
SSRP,78,pfec7,0.6
SSRP,78,s5z05,0.8
SSRP,78,28f6b,0.75
SSRP,78,f152z,0.56
SSRP,78,9iil2,0.67
SSRP,78,xvnuv,0.7
SSRP,78,jwuup,0.8
SSRP,78,r5czn,0.9
SSRP,78,7ft4w,0.5
SSRP,78,u9kwx,0.6
